,product,date,year,Foundry,num_shading_units,num_compute_units,num_tensor_cores,flops,FP16_flops,FP32_flops,FP64_flops,timestamp,real_price_2020,process_size_in_nm,TDP_in_W,transistors_in_millions,die_size_in_mm,base_clock_in_MHz,bandwidth_in_GBs,bus_width_in_bit,GPU_clock_in_MHz,length_in_mm,memory_bus_in_bit,memory_clock_in_MHz,memory_size_in_MB,pixel_rate_in_MPixel_per_s,texture_rate_in_GTexel_per_s,num_cores
3602,Intel HD Graphics 3000,2011-02-01 12:00:00,2011.0,Intel,96.0,,,211200000000.0,,211200000000.0,,1296518400.0,,32,,624.0,149.0,850.0,,,,,,,,2200.0,13.2,96
3604,NVIDIA Tesla C2090,2011-07-25 12:00:00,2011.0,TSMC,512.0,,,1332000000000.0,,1332000000000.0,666100000000.0,1311552000.0,,40,250.0,3000.0,520.0,,177.4,384.0,651.0,248.0,384.0,924.0,6000.0,20830.0,41.66,512
3605,NVIDIA GeForce GTX 260 Core 216,2008-09-16 12:00:00,2008.0,TSMC,216.0,,,536500000000.0,,536500000000.0,67069999999.99999,1221523200.0,359.421322508279,65,182.0,1400.0,576.0,,111.9,448.0,576.0,267.0,448.0,999.0,896.0,16129.999999999998,41.47,216
3608,NVIDIA GeForce GTX 675M,2012-03-22 12:00:00,2012.0,TSMC,384.0,,,952300000000.0,,952300000000.0,79360000000.0,1332374400.0,,40,100.0,1950.0,332.0,,96.0,256.0,620.0,,256.0,750.0,2000.0,9920.0,39.68,384
3610,NVIDIA GeForce GT 640M LE,2012-05-04 12:00:00,2012.0,TSMC,96.0,,,289000000000.0,,289000000000.0,24080000000.0,1336089600.0,,40,32.0,585.0,116.0,,50.24,128.0,753.0,,128.0,785.0,2000.0,3012.0,12.05,96
3611,AMD FirePro M4150,2013-10-16 12:00:00,2013.0,TSMC,384.0,6.0,,549100000000.0,,549100000000.0,34320000000.0,1381881600.0,,28,,950.0,77.0,,64.0,128.0,715.0,,128.0,1000.0,1024.0,5720.0,17.16,384
3612,NVIDIA Tesla K20X,2012-11-12 12:00:00,2012.0,TSMC,2688.0,,,3935000000000.0,,3935000000000.0,1312000000000.0,1352678400.0,8678.73676576914,28,235.0,7080.0,561.0,,249.6,384.0,732.0,267.0,384.0,1300.0,6000.0,40990.0,164.0,2688
3614,AMD Radeon R9 M290X Mac Edition,2014-11-23 12:00:00,2014.0,TSMC,1024.0,16.0,,1997000000000.0,,1997000000000.0,124800000000.0,1416700800.0,,28,80.0,2800.0,212.0,850.0,174.7,256.0,,,256.0,1365.0,2000.0,31200.0,62.4,1024
3615,AMD Radeon Sky 500,2013-03-27 12:00:00,2013.0,TSMC,1280.0,20.0,,2432000000000.0,,2432000000000.0,152000000000.0,1364342400.0,,28,150.0,2800.0,212.0,,153.6,256.0,950.0,242.0,256.0,1200.0,4000.0,30400.0,76.0,1280
3616,AMD Radeon R7 430 OEM,2016-06-30 12:00:00,2016.0,TSMC,384.0,6.0,,599000000000.0,,599000000000.0,37440000000.0,1467244800.0,,28,50.0,950.0,77.0,730.0,28.8,128.0,,,128.0,900.0,2000.0,6240.0,18.72,384
3617,AMD Radeon HD 8750A,2013-02-02 12:00:00,2013.0,TSMC,384.0,6.0,,460800000000.0,,460800000000.0,28800000000.0,1359763200.0,,28,45.0,950.0,77.0,,16.0,64.0,600.0,,64.0,1000.0,1024.0,4800.0,14.4,384
3618,NVIDIA GeForce GTX 965M,2015-01-09 12:00:00,2015.0,TSMC,1024.0,,,1106000000000.0,,1106000000000.0,34560000000.0,1420761600.0,,28,,5200.0,398.0,,80.19,128.0,540.0,,128.0,1253.0,2000.0,17280.0,34.56,1024
3619,AMD Radeon R9 290,2013-11-05 12:00:00,2013.0,TSMC,2560.0,40.0,,4849000000000.0,,4849000000000.0,606100000000.0,1383609600.0,443.2817601531613,28,275.0,6200.0,438.0,,320.0,512.0,947.0,275.0,512.0,1250.0,4000.0,60610.0,151.5,2560
3621,NVIDIA GeForce GT 555M,2011-07-02 12:00:00,2011.0,TSMC,144.0,,,339800000000.0,,339800000000.0,28320000000.0,1309564800.0,,40,35.0,1170.0,238.0,,28.8,128.0,590.0,,128.0,900.0,1024.0,3540.0,14.16,144
3623,AMD Radeon R7 A360,,2015.0,TSMC,384.0,6.0,,633600000000.0,,633600000000.0,,,,28,,950.0,77.0,725.0,28.8,128.0,,,128.0,900.0,2000.0,6600.0,19.8,384
3624,NVIDIA GeForce 610M,2011-12-01 12:00:00,2011.0,TSMC,48.0,,,120000000000.0,,120000000000.0,10000000000.0,1322697600.0,,28,12.0,585.0,116.0,,14.4,64.0,625.0,,64.0,900.0,1024.0,5000.0,5.0,48
3626,ATI Radeon HD 3470,2008-01-23 12:00:00,2008.0,TSMC,40.0,2.0,,64000000000.0,,64000000000.0,,1201046400.0,,55,30.0,181.0,67.0,,15.2,64.0,800.0,168.0,64.0,950.0,256.0,3200.0,3.2,40
3629,Intel HD Graphics 4000,2012-05-14 12:00:00,2012.0,Intel,128.0,,,268800000000.0,,268800000000.0,67200000000.0,1336953600.0,,22,,1200.0,133.0,650.0,,,,,,,,2100.0,16.8,128
3630,NVIDIA GeForce GTX 980,2014-09-19 12:00:00,2014.0,TSMC,2048.0,,,4981000000000.0,,4981000000000.0,155600000000.0,1411084800.0,600.1927843673966,28,165.0,5200.0,398.0,1127.0,224.4,256.0,,267.0,256.0,1753.0,4000.0,77820.0,155.6,2048
3631,AMD Radeon R8 M435DX,2016-12-12 12:00:00,2016.0,TSMC,384.0,6.0,,791000000000.0,,791000000000.0,49440000000.0,1481500800.0,,28,,690.0,56.0,955.0,,,,,,,,8240.0,24.72,384
3632,NVIDIA GeForce 8800 GT Mac Edition,2008-02-01 12:00:00,2008.0,TSMC,112.0,,,336000000000.0,,336000000000.0,,1201824000.0,,65,125.0,754.0,324.0,,57.6,256.0,600.0,229.0,256.0,900.0,512.0,9600.0,33.6,112
3633,AMD Radeon HD 7530M,2012-01-07 12:00:00,2012.0,TSMC,400.0,5.0,,360000000000.0,,360000000000.0,,1325894400.0,,40,11.0,716.0,104.0,,14.4,64.0,450.0,,64.0,900.0,1024.0,3600.0,10.8,400
3634,AMD Radeon HD 8690M,2013-03-01 12:00:00,2013.0,TSMC,320.0,5.0,,528000000000.0,,528000000000.0,33000000000.0,1362096000.0,,28,,690.0,56.0,775.0,32.0,64.0,,,64.0,1000.0,1024.0,6600.0,16.5,320
3636,AMD Radeon HD 6570M,2010-11-26 12:00:00,2010.0,TSMC,400.0,5.0,,520000000000.0,,520000000000.0,,1290729600.0,,40,30.0,627.0,104.0,,57.6,128.0,650.0,,128.0,900.0,1024.0,5200.0,13.0,400
3640,AMD Radeon HD 7650A,2012-01-05 12:00:00,2012.0,TSMC,480.0,6.0,,576000000000.0,,576000000000.0,,1325721600.0,,40,33.0,716.0,118.0,,28.8,128.0,600.0,,128.0,900.0,1024.0,4800.0,14.4,480
3641,AMD FirePro M2000,2012-07-01 12:00:00,2012.0,TSMC,480.0,6.0,,480000000000.0,,480000000000.0,,1341100800.0,,40,33.0,716.0,118.0,,25.6,64.0,500.0,,64.0,800.0,1024.0,4000.0,12.0,480
3642,NVIDIA Quadro M1000M,2015-08-18 12:00:00,2015.0,TSMC,512.0,,,1017000000000.0,,1017000000000.0,31780000000.0,1439856000.0,,28,40.0,1870.0,148.0,,80.19,128.0,993.0,,128.0,1253.0,2000.0,15890.0,31.78,512
3643,Intel HD Graphics 4600,2013-05-27 12:00:00,2013.0,Intel,160.0,,,352000000000.0,,352000000000.0,88000000000.0,1369612800.0,,22,20.0,,,400.0,,,,,,,,2200.0,22.0,160
3647,AMD Radeon HD 8870M,2013-04-01 12:00:00,2013.0,TSMC,640.0,10.0,,992000000000.0,,992000000000.0,62000000000.0,1364774400.0,,28,,1500.0,123.0,725.0,72.0,128.0,,,128.0,1125.0,2000.0,12400.0,31.0,640
3648,AMD Radeon R5 A220,,2014.0,TSMC,160.0,2.0,,248000000000.0,,248000000000.0,,,,40,35.0,370.0,67.0,,14.4,64.0,775.0,168.0,64.0,900.0,1024.0,3100.0,6.2,160
3649,AMD Radeon HD 8280E,2013-04-23 12:00:00,2013.0,TSMC,128.0,2.0,,115200000000.0,,115200000000.0,7200000000.0,1366675200.0,,28,15.0,1178.0,110.0,,,,450.0,,,,,1800.0,3.6,128
3650,NVIDIA GeForce 710A,2013-04-01 12:00:00,2013.0,TSMC,96.0,,,297600000000.0,,297600000000.0,24800000000.0,1364774400.0,,28,33.0,585.0,116.0,,14.4,64.0,775.0,,64.0,900.0,2000.0,3100.0,12.4,96
3652,NVIDIA GeForce 610M,2011-12-01 12:00:00,2011.0,TSMC,48.0,,,129000000000.0,,129000000000.0,10750000000.0,1322697600.0,,40,12.0,585.0,116.0,,12.8,64.0,672.0,,64.0,800.0,1024.0,1344.0,5.376,48
3654,AMD Radeon HD 7570 OEM,2013-03-20 12:00:00,2013.0,TSMC,400.0,5.0,,520000000000.0,,520000000000.0,,1363737600.0,,40,39.0,627.0,104.0,,25.6,128.0,650.0,165.0,128.0,800.0,1024.0,5200.0,13.0,400
3655,NVIDIA GeForce 610M,2011-12-01 12:00:00,2011.0,TSMC,48.0,,,141700000000.0,,141700000000.0,11810000000.0,1322697600.0,,40,12.0,292.0,79.0,,14.4,64.0,738.0,,64.0,900.0,1024.0,1476.0,5.904,48
3656,NVIDIA Quadro FX 4700 X2,2008-04-18 12:00:00,2008.0,TSMC,128.0,,,384000000000.0,,384000000000.0,,1208476800.0,3605.0319270980895,65,226.0,754.0,324.0,,51.2,512.0,600.0,267.0,256.0,800.0,2048.0,9600.0,38.4,256
3658,ATI Radeon HD 4810,2009-05-28 12:00:00,2009.0,TSMC,640.0,8.0,,800000000000.0,,800000000000.0,160000000000.0,1243468800.0,,55,95.0,956.0,256.0,,57.6,128.0,625.0,246.0,128.0,900.0,512.0,5000.0,20.0,640
3659,NVIDIA GeForce GT 240M LE,2010-01-15 12:00:00,2010.0,TSMC,32.0,,,96000000000.0,,96000000000.0,,1263513600.0,,55,23.0,314.0,121.0,,12.8,128.0,600.0,,128.0,400.0,512.0,4800.0,9.6,32
3661,NVIDIA GeForce GTX 260 OEM,2009-12-08 12:00:00,2009.0,TSMC,192.0,,,414700000000.0,,414700000000.0,51840000000.0,1260230400.0,,55,182.0,1400.0,470.0,,112.9,448.0,518.0,267.0,448.0,1008.0,1792.0,14500.0,33.15,192
3662,AMD Radeon R5 230 OEM,2013-12-21 12:00:00,2013.0,TSMC,160.0,2.0,,200000000000.0,,200000000000.0,,1387584000.0,,40,19.0,370.0,67.0,,10.67,64.0,625.0,168.0,64.0,667.0,1024.0,2500.0,5.0,160
3664,ATI FirePro 2450 Multi-View,,2009.0,TSMC,40.0,2.0,,32000000000.0,,32000000000.0,,,,55,32.0,181.0,67.0,,25.6,256.0,400.0,170.0,256.0,400.0,512.0,1600.0,1.6,40
3665,NVIDIA GeForce GTX 460,2010-07-12 12:00:00,2010.0,TSMC,336.0,,,907200000000.0,,907200000000.0,75600000000.0,1278892800.0,236.19340444656416,40,160.0,1950.0,332.0,,86.4,192.0,675.0,210.0,192.0,900.0,768.0,9450.0,37.8,336
3668,AMD Radeon Sky 900,2013-03-27 12:00:00,2013.0,TSMC,1792.0,28.0,,3405000000000.0,,3405000000000.0,851200000000.0,1364342400.0,,28,300.0,4313.0,352.0,825.0,240.0,768.0,,305.0,384.0,1250.0,6000.0,30400.0,106.4,3584
3675,NVIDIA GeForce GT 750M,2013-01-09 12:00:00,2013.0,TSMC,384.0,,,742700000000.0,,742700000000.0,30940000000.0,1357689600.0,,28,50.0,1270.0,118.0,941.0,64.19,128.0,,,128.0,1003.0,2000.0,7736.0,30.94,384
3676,AMD Radeon HD 7950,2012-01-31 12:00:00,2012.0,TSMC,1792.0,28.0,,2867000000000.0,,2867000000000.0,716800000000.0,1327968000.0,506.137525370872,28,200.0,4313.0,352.0,,240.0,384.0,800.0,278.0,384.0,1250.0,3000.0,25600.0,89.6,1792
3677,NVIDIA GeForce GTX 950 Low Power,2016-03-01 12:00:00,2016.0,TSMC,768.0,,,1828000000000.0,,1828000000000.0,57120000000.0,1456790400.0,171.4572866624723,28,75.0,2940.0,228.0,1026.0,105.8,128.0,,202.0,128.0,1653.0,2000.0,38080.0,57.12,768
3678,ATI Mobility Radeon HD 5450,2010-01-07 12:00:00,2010.0,TSMC,80.0,1.0,,108000000000.0,,108000000000.0,,1262822400.0,,40,11.0,292.0,59.0,,12.8,64.0,675.0,,64.0,800.0,1024.0,2700.0,5.4,80
3679,AMD FirePro W5170M,2014-08-25 12:00:00,2014.0,TSMC,640.0,10.0,,1184000000000.0,,1184000000000.0,74000000000.0,1408924800.0,,28,,1500.0,123.0,900.0,72.0,128.0,,,128.0,1125.0,2000.0,14800.0,37.0,640
3681,AMD Radeon R5 M435,2016-05-15 12:00:00,2016.0,TSMC,320.0,5.0,,659200000000.0,,659200000000.0,41200000000.0,1463270400.0,,28,,690.0,56.0,780.0,36.0,64.0,,,64.0,1125.0,2000.0,8240.0,20.6,320
3682,NVIDIA GeForce GT 730 OEM,2015-04-09 12:00:00,2015.0,TSMC,384.0,,,692700000000.0,,692700000000.0,28860000000.0,1428537600.0,97.18365771231598,28,64.0,1270.0,118.0,,40.1,64.0,902.0,145.0,64.0,1253.0,1024.0,7216.0,28.86,384
3684,NVIDIA Jetson TK1 GPU,2014-10-15 12:00:00,2014.0,TSMC,192.0,,,365200000000.0,,365200000000.0,11410000000.0,1413331200.0,,28,8.0,,,756.0,,,,,,,,3804.0,7.608,192
3685,ATI Radeon HD 4670 AGP,2009-07-17 12:00:00,2009.0,TSMC,320.0,4.0,,480000000000.0,,480000000000.0,,1247788800.0,,55,59.0,514.0,146.0,,25.6,128.0,750.0,193.0,128.0,800.0,1024.0,6000.0,24.0,320
3686,ATI Mobility Radeon HD 4850,2009-01-09 12:00:00,2009.0,TSMC,800.0,10.0,,800000000000.0,,800000000000.0,160000000000.0,1231459200.0,,55,,956.0,256.0,,54.4,256.0,500.0,,256.0,850.0,1024.0,8000.0,20.0,800
3687,NVIDIA Quadro NVS 450,2008-11-11 12:00:00,2008.0,TSMC,8.0,,,19200000000.0,,19200000000.0,,1226361600.0,,65,35.0,210.0,86.0,,11.2,128.0,480.0,,64.0,700.0,512.0,1920.0,1.92,16
3688,NVIDIA GeForce GT 635M,2012-03-22 12:00:00,2012.0,TSMC,96.0,,,253400000000.0,,253400000000.0,21120000000.0,1332374400.0,,40,35.0,585.0,116.0,,28.8,128.0,660.0,,128.0,900.0,1024.0,2640.0,10.56,96
3689,NVIDIA GeForce GT 230M,2009-06-15 12:00:00,2009.0,TSMC,48.0,,,105600000000.0,,105600000000.0,,1245024000.0,,40,23.0,486.0,100.0,,25.6,128.0,500.0,,128.0,800.0,1024.0,4000.0,8.0,48
3690,AMD Xbox One GPU,2013-11-22 12:00:00,2013.0,TSMC,768.0,12.0,,1310000000000.0,,1310000000000.0,,1385078400.0,554.3799456552067,28,95.0,5000.0,363.0,,68.22,256.0,853.0,333.0,256.0,1066.0,8000.0,13650.0,40.94,768
3692,NVIDIA Tesla M2090,2011-07-25 12:00:00,2011.0,TSMC,512.0,,,1332000000000.0,,1332000000000.0,666100000000.0,1311552000.0,,40,250.0,3000.0,520.0,,177.4,384.0,651.0,248.0,384.0,924.0,6000.0,20830.0,41.66,512
3693,AMD Radeon HD 7350M,2012-01-07 12:00:00,2012.0,TSMC,80.0,2.0,,80000000000.0,,80000000000.0,,1325894400.0,,40,7.0,292.0,59.0,,14.4,64.0,500.0,,64.0,900.0,1024.0,2000.0,4.0,80
3694,NVIDIA GeForce GT 520M,2011-01-05 12:00:00,2011.0,TSMC,48.0,,,129000000000.0,,129000000000.0,10750000000.0,1294185600.0,,40,12.0,585.0,116.0,,12.8,64.0,672.0,,64.0,800.0,1024.0,1344.0,5.376,48
3695,ATI Radeon HD 4450,2011-11-18 12:00:00,2011.0,TSMC,80.0,1.0,,96000000000.0,,96000000000.0,,1321574400.0,,55,25.0,242.0,73.0,,6.4,64.0,600.0,168.0,64.0,400.0,512.0,2400.0,4.8,80
3696,AMD Radeon HD 8730 OEM,2013-09-05 12:00:00,2013.0,TSMC,384.0,6.0,,614400000000.0,,614400000000.0,38400000000.0,1378339200.0,,28,47.0,1500.0,123.0,,72.0,128.0,800.0,,128.0,1125.0,1024.0,6400.0,19.2,384
3697,NVIDIA GeForce 405 OEM,2010-09-03 12:00:00,2010.0,TSMC,24.0,,,52800000000.0,,52800000000.0,,1283472000.0,,40,25.0,486.0,100.0,,12.8,128.0,475.0,168.0,128.0,400.0,1024.0,3800.0,5.7,24
3699,AMD FirePro W9000,2012-06-14 12:00:00,2012.0,TSMC,2048.0,32.0,,3994000000000.0,,3994000000000.0,998400000000.0,1339632000.0,4507.89301549692,28,274.0,4313.0,352.0,,264.0,384.0,975.0,279.0,384.0,1375.0,6000.0,31200.0,124.8,2048
3700,AMD Radeon R7 265,2014-02-13 12:00:00,2014.0,TSMC,1024.0,16.0,,1894000000000.0,,1894000000000.0,118400000000.0,1392249600.0,162.89385222357396,28,150.0,2800.0,212.0,900.0,179.2,256.0,,210.0,256.0,1400.0,2000.0,29600.0,59.2,1024
3701,AMD Radeon R9 270 1024SP,2015-03-13 12:00:00,2015.0,TSMC,1024.0,16.0,,1894000000000.0,,1894000000000.0,118400000000.0,1426204800.0,,28,150.0,2800.0,212.0,900.0,153.6,256.0,,,256.0,1200.0,2000.0,29600.0,59.2,1024
3702,NVIDIA GeForce GTX 965M,2015-01-09 12:00:00,2015.0,TSMC,1024.0,,,1946000000000.0,,1946000000000.0,60800000000.0,1420761600.0,,28,,5200.0,398.0,924.0,80.19,128.0,,,128.0,1253.0,2000.0,30400.0,60.8,1024
3707,NVIDIA Tesla K10,2012-05-01 12:00:00,2012.0,TSMC,1536.0,,,2289000000000.0,,2289000000000.0,95360000000.0,1335830400.0,5747.873589902175,28,225.0,3540.0,294.0,,160.0,512.0,745.0,272.0,256.0,1250.0,8000.0,23840.0,95.36,3072
3709,NVIDIA GeForce GT 230,2009-10-12 12:00:00,2009.0,TSMC,48.0,,,156000000000.0,,156000000000.0,,1255305600.0,,55,75.0,505.0,196.0,,57.6,256.0,650.0,,256.0,900.0,512.0,10400.0,15.6,48
3713,NVIDIA GRID K280Q,2013-06-28 12:00:00,2013.0,TSMC,1536.0,,,2289000000000.0,,2289000000000.0,95360000000.0,1372377600.0,2083.090978163352,28,225.0,3540.0,294.0,,160.0,256.0,745.0,,256.0,1250.0,4000.0,23840.0,95.36,1536
3716,NVIDIA GeForce 9400 GT,2008-08-01 12:00:00,2008.0,TSMC,16.0,,,29380000000.0,,29380000000.0,,1217548800.0,,80,50.0,210.0,127.0,,9.6,64.0,459.0,168.0,64.0,600.0,128.0,1836.0,3.672,16
3717,NVIDIA GeForce GTX 950 OEM,,2016.0,TSMC,1024.0,,,2464000000000.0,,2464000000000.0,76990000000.0,,,28,,2940.0,228.0,937.0,80.19,128.0,,,128.0,1253.0,4000.0,38500.0,76.99,1024
3718,ATI Radeon HD 3450,2007-12-10 12:00:00,2007.0,TSMC,40.0,2.0,,48000000000.0,,48000000000.0,,1197244800.0,,55,25.0,181.0,67.0,,8.0,64.0,600.0,,64.0,500.0,256.0,2400.0,2.4,40
3720,ATI Mobility Radeon HD 4530,2009-01-09 12:00:00,2009.0,TSMC,80.0,1.0,,80000000000.0,,80000000000.0,,1231459200.0,,55,,242.0,73.0,,11.2,64.0,500.0,,64.0,700.0,512.0,2000.0,4.0,80
3721,AMD Radeon R7 250,2013-10-08 12:00:00,2013.0,TSMC,512.0,8.0,,947200000000.0,,947200000000.0,59200000000.0,1381190400.0,,28,55.0,1500.0,123.0,,28.8,128.0,925.0,168.0,128.0,900.0,1024.0,14800.0,29.6,512
3722,AMD Radeon HD 6730M,2011-01-04 12:00:00,2011.0,TSMC,480.0,6.0,,696000000000.0,,696000000000.0,,1294099200.0,,40,35.0,716.0,104.0,,25.6,128.0,725.0,,128.0,800.0,1024.0,5800.0,17.4,480
3725,AMD Radeon R8 M350DX,2015-12-12 12:00:00,2015.0,TSMC,384.0,6.0,,791000000000.0,,791000000000.0,49440000000.0,1449878400.0,,28,,690.0,56.0,955.0,,,,,,,,8240.0,24.72,384
3727,NVIDIA Quadro 2000D,2011-10-05 12:00:00,2011.0,TSMC,192.0,,,480000000000.0,,480000000000.0,40000000000.0,1317772800.0,689.1992451286793,40,62.0,1170.0,238.0,,41.6,128.0,625.0,178.0,128.0,650.0,1024.0,5000.0,20.0,192
3728,NVIDIA Quadro M500M,2016-04-27 12:00:00,2016.0,TSMC,384.0,,,863200000000.0,,863200000000.0,26980000000.0,1461715200.0,,28,30.0,,,1029.0,14.4,64.0,,,64.0,900.0,2000.0,8992.0,17.98,384
3731,NVIDIA GeForce GT 630 Rev. 2 PCIe x8,2013-05-29 12:00:00,2013.0,TSMC,384.0,,,692700000000.0,,692700000000.0,28860000000.0,1369785600.0,,28,25.0,1020.0,87.0,,14.4,64.0,902.0,115.0,64.0,900.0,2000.0,7216.0,28.86,384
3733,ATI Mobility Radeon HD 4650,2009-01-09 12:00:00,2009.0,TSMC,320.0,4.0,,320000000000.0,,320000000000.0,,1231459200.0,,55,35.0,514.0,146.0,,19.2,128.0,500.0,,128.0,600.0,512.0,4000.0,16.0,320
3734,AMD Radeon HD 6950M,2011-01-04 12:00:00,2011.0,TSMC,960.0,12.0,,1114000000000.0,,1114000000000.0,,1294099200.0,,40,50.0,1700.0,212.0,,115.2,256.0,580.0,,256.0,900.0,1024.0,18560.0,27.84,960
3735,NVIDIA GeForce GTX 760 Ti OEM,2013-09-27 12:00:00,2013.0,TSMC,1344.0,,,2634000000000.0,,2634000000000.0,109800000000.0,1380240000.0,,28,170.0,3540.0,294.0,915.0,192.3,256.0,,241.0,256.0,1502.0,2000.0,27440.0,109.8,1344
3736,ATI Radeon HD 5770 X2,2010-10-13 12:00:00,2010.0,TSMC,800.0,10.0,,1360000000000.0,,1360000000000.0,,1286928000.0,,40,,1040.0,166.0,,76.8,256.0,850.0,,128.0,1200.0,2048.0,13600.0,34.0,1600
3737,NVIDIA GeForce 8400M GS,2007-05-09 12:00:00,2007.0,TSMC,16.0,,,25600000000.0,,25600000000.0,,1178668800.0,,80,11.0,210.0,127.0,,6.4,64.0,400.0,,64.0,400.0,256.0,1600.0,3.2,16
3741,AMD Radeon HD 6480G IGP,2011-06-14 12:00:00,2011.0,TSMC,160.0,2.0,,189800000000.0,,189800000000.0,,1308009600.0,,32,35.0,1178.0,227.0,,,,593.0,,,,,2372.0,4.744,160
3742,AMD Radeon HD 7690M Rebrand,2012-01-07 12:00:00,2012.0,TSMC,480.0,6.0,,576000000000.0,,576000000000.0,,1325894400.0,,40,20.0,716.0,104.0,,25.6,128.0,600.0,,128.0,800.0,1024.0,4800.0,14.4,480
3744,AMD Radeon HD 8180 IGP,,,TSMC,128.0,2.0,,57600000000.0,,57600000000.0,3600000000.0,,,28,4.0,1178.0,110.0,,,,225.0,,,,,900.0,1.8,128
3746,NVIDIA GeForce 210,2009-10-12 12:00:00,2009.0,TSMC,16.0,,,39360000000.0,,39360000000.0,,1255305600.0,,40,31.0,260.0,57.0,,6.4,64.0,520.0,168.0,64.0,400.0,512.0,2080.0,4.16,16
3747,NVIDIA GeForce 9300M GS,2008-06-04 12:00:00,2008.0,TSMC,8.0,,,22400000000.0,,22400000000.0,,1212537600.0,,65,13.0,210.0,86.0,,11.2,64.0,550.0,,64.0,700.0,256.0,2200.0,2.2,8
3748,ATI Radeon HD 3870 Mac Edition,2008-06-12 12:00:00,2008.0,TSMC,320.0,4.0,,497300000000.0,,497300000000.0,99460000000.0,1213228800.0,,55,106.0,666.0,192.0,,72.06,256.0,777.0,241.0,256.0,1126.0,512.0,12430.0,12.43,320
3749,NVIDIA GeForce 720M,2013-04-01 12:00:00,2013.0,TSMC,96.0,,,240000000000.0,,240000000000.0,20000000000.0,1364774400.0,,28,33.0,585.0,116.0,,12.8,64.0,625.0,,64.0,800.0,2000.0,2500.0,10.0,96
3753,AMD Radeon HD 6930,2011-12-01 12:00:00,2011.0,TSMC,1280.0,20.0,,1920000000000.0,,1920000000000.0,480000000000.0,1322697600.0,207.10494845269162,40,186.0,2640.0,389.0,,153.6,256.0,750.0,220.0,256.0,1200.0,1024.0,24000.0,60.0,1280
3754,AMD Radeon R5 Mobile Graphics,2014-06-14 12:00:00,2014.0,GlobalFoundries,128.0,2.0,,204800000000.0,,204800000000.0,12800000000.0,1402704000.0,,28,15.0,930.0,107.0,,,,800.0,,,,,3200.0,6.4,128
3755,NVIDIA GeForce GTX 970M,2014-10-07 12:00:00,2014.0,TSMC,1280.0,,,2657000000000.0,,2657000000000.0,83040000000.0,1412640000.0,,28,,5200.0,398.0,924.0,120.3,192.0,,,192.0,1253.0,6000.0,49820.0,83.04,1280
3757,NVIDIA Tesla K40d,2013-11-22 12:00:00,2013.0,TSMC,2880.0,,,5046000000000.0,,5046000000000.0,1682000000000.0,1385078400.0,8553.449301802477,28,245.0,7080.0,561.0,745.0,288.4,384.0,,267.0,384.0,1502.0,12000.0,52560.0,210.2,2880
3760,NVIDIA Quadro K1100M,2013-07-23 12:00:00,2013.0,TSMC,384.0,,,542200000000.0,,542200000000.00006,22590000000.0,1374537600.0,,28,45.0,1270.0,118.0,,44.8,128.0,706.0,,128.0,700.0,2000.0,5648.0,22.59,384
3761,ATI Mobility Radeon HD 4670,2009-01-09 12:00:00,2009.0,TSMC,320.0,4.0,,432000000000.0,,432000000000.0,,1231459200.0,,55,35.0,514.0,146.0,,25.6,128.0,675.0,,128.0,800.0,512.0,5400.0,21.6,320
3762,AMD FirePro R5000,2013-02-25 12:00:00,2013.0,TSMC,768.0,12.0,,1267000000000.0,,1267000000000.0,79200000000.0,1361750400.0,1220.9690586674794,28,150.0,2800.0,212.0,,102.4,256.0,825.0,279.0,256.0,800.0,2000.0,26400.0,39.6,768
3763,NVIDIA Tesla K40c,2013-10-08 12:00:00,2013.0,TSMC,2880.0,,,5046000000000.0,,5046000000000.0,1682000000000.0,1381190400.0,8553.449301802477,28,245.0,7080.0,561.0,745.0,288.4,384.0,,267.0,384.0,1502.0,12000.0,52560.0,210.2,2880
3766,NVIDIA GeForce GT 730,2014-06-18 12:00:00,2014.0,TSMC,96.0,,,268800000000.0,,268800000000.0,22400000000.0,1403049600.0,,40,49.0,585.0,116.0,,28.8,128.0,700.0,145.0,128.0,900.0,1024.0,2800.0,11.2,96
3770,ATI Radeon HD 3650 AGP,2008-01-23 12:00:00,2008.0,TSMC,120.0,3.0,,174000000000.0,,174000000000.0,,1201046400.0,,55,65.0,378.0,135.0,,16.0,128.0,725.0,,128.0,500.0,512.0,2900.0,5.8,120
3775,NVIDIA GeForce GT 625M,2012-10-01 12:00:00,2012.0,TSMC,96.0,,,240000000000.0,,240000000000.0,20000000000.0,1349049600.0,,28,15.0,585.0,116.0,,14.4,64.0,625.0,,64.0,900.0,2000.0,2500.0,10.0,96
3777,AMD FirePro V7900 SDI,2011-05-24 12:00:00,2011.0,TSMC,1280.0,20.0,,1856000000000.0,,1856000000000.0,464000000000.0,1306195200.0,,40,150.0,2640.0,389.0,,160.0,256.0,725.0,279.0,256.0,1250.0,2000.0,23200.0,58.0,1280
3778,AMD Radeon R5 340 OEM,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,599000000000.0,,599000000000.0,37440000000.0,1430784000.0,,28,65.0,950.0,77.0,730.0,36.8,64.0,,145.0,64.0,1150.0,1024.0,6240.0,18.72,384
